,Latitude,Longitude,Unique_Squirrel_ID,Shift,Date,Age,Primary_Fur_Color,Location,Specific_Location,Running,Chasing,Climbing,Eating,Foraging,Other_Activities,Kuks,Quaas,Moans,Tail_flags,Tail_twitches,Approaches,Indifferent,Runs_from
1472,40.79129929,-73.95840642,33F-PM-1012-03,PM,2018-10-12,Adult,Black,Ground Plane,,0,0,0,1,1,,0,0,0,0,1,0,1,0
1473,40.76970817,-73.98019715,3A-PM-1017-04,PM,2018-10-17,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,1,0,0
1474,40.77656253,-73.96867782,14F-PM-1012-04,PM,2018-10-12,,,,,0,0,0,0,0,,1,1,0,0,0,0,0,0
1475,40.77178329,-73.97660949,7C-PM-1020-04,PM,2018-10-20,Adult,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,0,1
1476,40.79517487,-73.95896353,37C-AM-1012-02,AM,2018-10-12,Adult,Gray,Ground Plane,,0,0,0,0,1,caching,0,0,0,0,0,0,1,0
1477,40.78698886,-73.9676371,25A-AM-1013-01,AM,2018-10-13,,Gray,Ground Plane,,0,0,0,1,0,staring at me,0,0,0,0,0,0,1,0
1478,40.77237245,-73.97074984,10G-PM-1017-09,PM,2018-10-17,Adult,Gray,Ground Plane,,0,1,0,0,0,,0,0,0,0,0,0,1,0
1479,40.79384493,-73.96285255,34A-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,,0,0,1,1,1,eating upside down on tree trunk,0,0,0,0,0,0,0,0
1480,40.79414094,-73.95388672,38G-PM-1020-03,PM,2018-10-20,Adult,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,1,0,0,1,0
1481,40.79452699,-73.95886102,36C-AM-1014-02,AM,2018-10-14,Juvenile,Gray,Ground Plane,Crossing path,0,0,0,1,1,,0,0,0,0,0,0,1,0
1482,40.78986846,-73.95457736,33I-AM-1008-05,AM,2018-10-08,Adult,,Above Ground,,0,0,1,0,1,,0,0,0,0,0,0,1,0
1483,40.77493335,-73.97167366,12E-AM-1017-07,AM,2018-10-17,Adult,Gray,Ground Plane,,1,0,1,0,0,,0,0,0,0,1,0,0,1
1484,40.76770253,-73.97910854,2C-PM-1013-12,PM,2018-10-13,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,1,0,0
1485,40.79005075,-73.95458077,33I-PM-1006-02,PM,2018-10-06,Adult,Black,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,0,1
1486,40.77631368,-73.96539466,15I-PM-1012-05,PM,2018-10-12,Adult,Gray,Above Ground,,1,0,1,0,1,burying the food on ground,0,0,0,0,0,0,0,0
1487,40.77377123,-73.96900726,12G-AM-1012-02,AM,2018-10-12,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,1,0,1,0
1488,40.79755341,-73.95017625,42H-PM-1014-05,PM,2018-10-14,Adult,Gray,Above Ground,,1,1,0,0,0,,0,0,0,0,0,0,0,1
1489,40.77826776,-73.97274057,14B-PM-1014-01,PM,2018-10-14,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,0,0
1490,40.7753795,-73.97130702,12E-AM-1017-05,AM,2018-10-17,Adult,Gray,Ground Plane,,0,0,0,1,0,,0,0,0,0,0,0,1,0
1491,40.76833353,-73.98070785,2A-AM-1010-04,AM,2018-10-10,Adult,Cinnamon,Ground Plane,,0,0,0,1,1,,0,0,0,0,1,0,1,0
1492,40.78388187,-73.96847907,22B-AM-1013-01,AM,2018-10-13,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,0,0
1493,40.79549154,-73.95257524,39H-AM-1007-03,AM,2018-10-07,Juvenile,Gray,Ground Plane,,0,0,0,1,1,,0,0,0,0,0,0,0,0
1494,40.7691099,-73.97351372,5F-AM-1007-06,AM,2018-10-07,Adult,Gray,Above Ground,branch,0,0,0,1,0,,0,0,0,0,0,0,0,0
1495,40.79207993,-73.96155005,32C-PM-1013-05,PM,2018-10-13,Adult,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,0,0,0,0
1496,40.76905421,-73.97222615,6G-PM-1020-03,PM,2018-10-20,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
1497,40.77372114,-73.97650642,8B-AM-1007-06,AM,2018-10-07,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,1,0,1,0
1498,40.78107851,-73.96252055,21H-AM-1017-01,AM,2018-10-17,Adult,Gray,Ground Plane,,0,0,0,1,0,,0,0,0,0,0,0,0,1
1499,40.77107113,-73.97699695,6C-AM-1007-01,AM,2018-10-07,Adult,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,1,0,0,0
1500,40.79543487,-73.96081673,36A-PM-1013-05,PM,2018-10-13,,Gray,Ground Plane,EDGE OF WOODS,0,0,0,0,1,,0,0,0,0,0,0,0,1
1501,40.77636065,-73.97052548,13E-AM-1017-03,AM,2018-10-17,Adult,Gray,Ground Plane,,0,0,0,1,1,,1,0,0,0,0,0,0,1
1502,40.77487914,-73.97321933,11D-PM-1006-01,PM,2018-10-06,Adult,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,1,0
1503,40.77963574,-73.97065861,17C-PM-1013-02,PM,2018-10-13,Adult,Gray,Above Ground,in a tree,0,0,0,1,0,,0,0,0,0,0,0,1,0
1504,40.76843143,-73.97334613,5G-PM-1010-01,PM,2018-10-10,Adult,Cinnamon,Ground Plane,,0,0,0,1,1,,0,0,0,0,0,0,1,0
1505,40.77828912,-73.97283398,14B-PM-1014-04,PM,2018-10-14,Adult,Gray,Above Ground,running up and down,0,0,0,0,0,,0,0,0,0,0,0,0,0
1506,40.77365763,-73.96997995,11F-AM-1013-02,AM,2018-10-13,Adult,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,0,1
1507,40.77569067,-73.96938943,13F-PM-1008-04,PM,2018-10-08,Adult,Gray,Above Ground,,0,0,0,0,0,,1,0,0,0,0,0,0,0
1508,40.79671881,-73.955645,39E-AM-1018-04,AM,2018-10-18,Adult,Gray,Ground Plane,,0,1,0,0,0,,0,0,0,1,0,0,1,0
1509,40.77637289,-73.96556709,16H-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,0,1,0,0
1510,40.77011794,-73.97216425,7G-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,1,0,1,0
1511,40.76830787,-73.97338824,5G-AM-1006-01,AM,2018-10-06,Adult,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,0,0
1512,40.78910429,-73.966241,28A-PM-1007-03,PM,2018-10-07,Adult,Cinnamon,Ground Plane,,0,1,0,1,1,chasing #2 took #2 food wrapper and is foraging through it,0,0,0,0,0,0,1,0
1513,40.79455033,-73.95480062,38G-PM-1020-08,PM,2018-10-20,Adult,Gray,Ground Plane,,0,0,0,1,1,,1,0,0,1,0,0,1,0
1514,40.79569224,-73.95303266,39G-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,0,0,0,0
1515,40.78838623,-73.96253838,28D-AM-1012-03,AM,2018-10-12,Adult,Black,Above Ground,,1,0,0,0,0,,0,0,0,0,0,0,1,0
1516,40.78344276,-73.97004109,21A-AM-1019-07,AM,2018-10-19,Adult,Gray,Above Ground,,1,0,1,0,0,,0,0,0,0,0,0,1,0
1517,40.78169145,-73.96322658,22G-AM-1018-04,AM,2018-10-18,Adult,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,0,0
1518,40.77488054,-73.97173028,11D-PM-1006-05,PM,2018-10-06,Adult,Gray,Ground Plane,,0,0,0,1,1,,0,0,0,0,1,0,1,0
1519,40.77788077,-73.96802133,16F-PM-1013-06,PM,2018-10-13,Adult,Gray,Ground Plane,Big rock in meadow,0,0,0,0,1,,0,0,0,0,0,0,0,1
1520,40.77291648,-73.97239229,9E-AM-1008-01,AM,2018-10-08,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,1,0,0
1521,40.79551968,-73.95389706,39G-PM-1013-03,PM,2018-10-13,Adult,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,0,0
1522,40.78742674,-73.96731039,26A-PM-1006-01,PM,2018-10-06,Juvenile,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,1,0,0,0,1
1523,40.77957204,-73.97259615,16A-PM-1019-06,PM,2018-10-19,Juvenile,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,1,0,0,1
1524,40.77829293,-73.97271159,14B-PM-1014-02,PM,2018-10-14,Adult,Gray,Ground Plane,,0,1,0,0,1,,0,0,0,0,0,0,0,0
1525,40.7917332,-73.96209646,32C-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,0,0
1526,40.77029607,-73.97021661,8H-PM-1014-08,PM,2018-10-14,Adult,Gray,Above Ground,,0,1,0,0,0,"chasing (#7),playing?",0,0,0,0,0,0,1,0
1527,40.78533582,-73.96901042,23A-AM-1018-02,AM,2018-10-18,Juvenile,Black,Ground Plane,,0,0,0,1,0,,0,0,0,0,0,0,1,0
1528,40.77071289,-73.96924014,8I-AM-1006-04,AM,2018-10-06,Adult,Gray,Ground Plane,,1,0,0,0,1,,0,0,0,1,0,0,1,0
1529,40.78181525,-73.9689306,19C-PM-1018-06,PM,2018-10-18,Adult,Gray,Above Ground,Climbed fence,1,0,1,0,0,climbing (fence),0,0,0,0,0,0,1,0
1530,40.78075718,-73.96303814,21H-PM-1018-02,PM,2018-10-18,Juvenile,Gray,Ground Plane,,0,1,0,0,0,,0,0,0,1,0,0,1,0
1531,40.76826819,-73.97792631,3D-PM-1010-08,PM,2018-10-10,Adult,Gray,Ground Plane,,1,0,0,0,1,,0,0,0,0,0,0,0,0
1532,40.79473298,-73.95200247,39I-PM-1013-04,PM,2018-10-13,Adult,Gray,Ground Plane,,0,0,0,1,0,playing,0,0,0,0,0,1,0,0
1533,40.77975278,-73.9695226,17D-AM-1008-01,AM,2018-10-08,Adult,Gray,Ground Plane,,0,0,1,0,0,,0,0,0,0,0,0,0,1
1534,40.77002761,-73.97039213,7H-PM-1006-06,PM,2018-10-06,Adult,Gray,Above Ground,,0,1,1,0,0,playing w/ #7,0,0,0,0,0,0,1,0
1535,40.7700957,-73.97461285,6E-PM-1010-02,PM,2018-10-10,Adult,Cinnamon,Ground Plane,small open area but w/ 7 large oak trees,0,0,0,0,1,,0,0,0,0,0,0,1,0
1536,40.77532621,-73.97672202,10A-PM-1014-03,PM,2018-10-14,Adult,Gray,Above Ground,above my head in tree,0,0,0,1,0,eating (in a tree),0,0,0,0,0,0,1,0
1537,40.77200994,-73.96980836,10H-AM-1014-01,AM,2018-10-14,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,0,0
1538,40.78179487,-73.9681874,20C-PM-1018-02,PM,2018-10-18,Adult,Gray,Ground Plane,,1,1,0,0,0,,0,0,0,0,0,0,0,0
1539,40.79840556,-73.95771098,40B-AM-1019-06,AM,2018-10-19,Juvenile,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,0,1
1540,40.77612129,-73.9711618,13D-PM-1018-04,PM,2018-10-18,Adult,Gray,Ground Plane,,0,0,0,0,1,digging,0,0,0,0,0,0,1,0
1541,40.79035725,-73.96087673,31D-PM-1006-03,PM,2018-10-06,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
1542,40.77500613,-73.97139065,12E-PM-1018-03,PM,2018-10-18,Adult,Cinnamon,Ground Plane,,0,0,1,0,0,,0,0,0,0,0,0,0,1
1543,40.7777714,-73.96421113,18I-PM-1007-07,PM,2018-10-07,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
1544,40.77927679,-73.96692078,18F-PM-1008-01,PM,2018-10-08,Adult,Gray,Ground Plane,,0,0,0,1,0,,0,0,0,0,1,0,1,0
1545,40.77358184,-73.97642262,8B-AM-1007-08,AM,2018-10-07,Adult,Gray,Above Ground,,0,0,0,1,0,holding nut,0,0,0,0,0,0,1,0
1546,40.79131939,-73.95893904,33E-PM-1012-04,PM,2018-10-12,Adult,Gray,Ground Plane,,0,0,0,0,1,playing,0,0,0,0,0,0,0,0
1547,40.76894695,-73.97900445,3B-AM-1010-03,AM,2018-10-10,Juvenile,Gray,Ground Plane,,0,1,0,0,0,chasing #2,0,0,0,0,0,0,0,1
1548,40.76686208,-73.97779785,1D-AM-1006-01,AM,2018-10-06,Juvenile,Gray,Ground Plane,,1,0,1,0,1,,0,0,0,0,1,0,0,0
1549,40.77846693,-73.96986427,16D-PM-1010-10,PM,2018-10-10,Adult,Gray,Ground Plane,,0,0,0,1,1,,0,0,0,0,0,0,1,0
1550,40.77197796,-73.97851143,6A-PM-1012-03,PM,2018-10-12,Adult,Cinnamon,Ground Plane,,1,1,1,0,0,,0,0,0,0,0,0,0,0
1551,40.76983247,-73.96956552,8I-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,,0,0,0,1,1,,0,0,0,0,0,0,1,0
1552,40.77738221,-73.96906453,15E-AM-1013-03,AM,2018-10-13,Adult,Gray,Above Ground,on fallen log,0,0,0,0,0,,0,0,0,0,1,0,0,1
1553,40.78328011,-73.95974626,25I-PM-1007-06,PM,2018-10-07,,,Above Ground,up in tree,0,0,0,0,0,,0,1,0,0,0,0,0,0
1554,40.76726,-73.97849425,1D-AM-1006-06,AM,2018-10-06,Juvenile,Gray,Ground Plane,,1,0,0,0,0,tumbling,0,0,0,0,0,0,0,0
1555,40.7671492,-73.97462383,3F-AM-1006-06,AM,2018-10-06,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
1556,40.76999436,-73.97053318,7H-AM-1006-09,AM,2018-10-06,Adult,Gray,,,0,0,0,0,1,,0,0,0,0,0,1,0,0
1557,40.78370958,-73.96820039,22B-AM-1013-02,AM,2018-10-13,Adult,Cinnamon,Ground Plane,,0,0,0,0,1,climbed tree,0,0,0,0,0,0,1,0
1558,40.79265296,-73.96316487,32A-PM-1013-08,PM,2018-10-13,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
1559,40.78502562,-73.95870728,27I-AM-1007-01,AM,2018-10-07,Adult,Cinnamon,Above Ground,,0,0,1,1,0,,0,0,0,0,0,0,0,1
1560,40.79189924,-73.96423978,31A-PM-1017-02,PM,2018-10-17,Adult,Cinnamon,Ground Plane,,0,0,0,1,0,,0,0,0,0,0,0,0,0
1561,40.77281971,-73.97408468,8D-AM-1007-06,AM,2018-10-07,Adult,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,0,0,0,0
1562,40.77639144,-73.96762707,15G-AM-1008-04,AM,2018-10-08,Adult,Gray,Ground Plane,,0,1,0,0,0,,1,0,0,0,0,0,0,0
1563,40.77738461,-73.97038161,15D-PM-1017-02,PM,2018-10-17,Adult,Gray,Above Ground,,0,0,1,0,1,,0,0,0,0,0,0,1,0
1564,40.76807308,-73.98038953,1B-AM-1012-13,AM,2018-10-12,Adult,Gray,Ground Plane,,1,0,0,0,1,,0,0,0,0,0,0,1,0
1565,40.77650098,-73.96951334,14E-AM-1008-16,AM,2018-10-08,Adult,Gray,Above Ground,,0,0,1,1,1,,0,0,0,0,0,0,1,0
1566,40.76980561,-73.97744074,4C-PM-1010-12,PM,2018-10-10,Adult,Gray,Ground Plane,,1,0,0,0,1,,0,0,0,0,0,0,0,0
1567,40.77234941,-73.96810799,11I-PM-1012-05,PM,2018-10-12,Adult,Gray,Above Ground,,1,0,1,0,1,,0,0,0,0,0,0,0,0
1568,40.77008738,-73.97304782,7F-AM-1008-03,AM,2018-10-08,Adult,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,1,0
1569,40.78910623,-73.96628649,28A-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground Plane,,1,0,0,0,0,running from #3,0,0,0,0,0,0,1,0
1570,40.77781698,-73.9673129,16F-PM-1013-05,PM,2018-10-13,Adult,Gray,Ground Plane,Pine tree near utility shed,0,0,0,1,1,,0,0,0,0,0,0,0,1
1571,40.79803926,-73.95401971,41E-PM-1013-03,PM,2018-10-13,Adult,Cinnamon,Above Ground,,0,0,0,0,1,,0,0,0,0,0,0,0,0
1572,40.78380575,-73.95956135,25I-PM-1007-04,PM,2018-10-07,Adult,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,0,0
1573,40.79920378,-73.95618409,42C-PM-1013-05,PM,2018-10-13,Adult,Gray,Above Ground,,0,0,0,1,0,,1,0,0,0,0,0,1,0
1574,40.77006588,-73.97031694,7H-AM-1006-13,AM,2018-10-06,Adult,Gray,Above Ground,,1,0,0,0,0,running (up tree),0,0,0,0,0,0,1,0
1575,40.79432777,-73.96199852,34A-AM-1012-02,AM,2018-10-12,Adult,Gray,Above Ground,chasing from tree to ground,1,1,1,0,0,,0,0,0,0,0,0,1,0
1576,40.78077314,-73.96539062,20F-PM-1007-08,PM,2018-10-07,Adult,Cinnamon,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,0,1
1577,40.771494,-73.97352989,8E-AM-1013-02,AM,2018-10-13,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,1,0,1,0
1578,40.77178037,-73.97683096,6B-AM-1012-01,AM,2018-10-12,Adult,Gray,Ground Plane,"Started in field, crossed busy street, ran up tree",1,0,0,0,1,,0,0,0,0,0,0,1,0
1579,40.76915004,-73.97750797,4C-PM-1010-07,PM,2018-10-10,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
1580,40.777625,-73.97157754,14C-PM-1006-01,PM,2018-10-06,Adult,Gray,Above Ground,,0,0,1,0,0,,0,1,0,0,0,0,0,1
1581,40.76814812,-73.98040653,1B-PM-1019-08,PM,2018-10-19,Adult,Gray,Ground Plane,,0,0,0,1,0,,0,0,0,0,0,0,1,0
1582,40.78389531,-73.97010304,21A-AM-1019-04,AM,2018-10-19,Juvenile,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
1583,40.79602147,-73.95813106,38C-PM-1014-05,PM,2018-10-14,Adult,Gray,Ground Plane,,0,1,0,0,0,chasing (#4),0,0,0,0,0,0,0,1
1584,40.79501309,-73.96113124,36A-PM-1013-04,PM,2018-10-13,,Gray,Ground Plane,ON ROCK NEAR POND,0,0,0,0,0,sitting,0,0,0,0,1,0,1,0
1585,40.77749764,-73.97141501,14C-PM-1006-03,PM,2018-10-06,Adult,Gray,Ground Plane,,0,0,0,1,0,,0,0,0,0,1,0,1,0
1586,40.76830447,-73.98055178,2B-PM-1013-05,PM,2018-10-13,Adult,Gray,Ground Plane,,1,0,1,0,0,climbing fence!,0,0,0,0,0,0,0,0
1587,40.770745,-73.96932099,8I-AM-1006-01,AM,2018-10-06,Adult,Gray,Ground Plane,,1,1,0,0,0,,1,0,0,0,0,0,1,0
1588,40.79748287,-73.9567062,40C-PM-1006-02,PM,2018-10-06,Adult,Gray,Ground Plane,,0,0,1,0,0,,0,0,0,0,0,0,0,0
1589,40.79395294,-73.96103881,34B-PM-1007-01,PM,2018-10-07,Adult,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,0,0,1,0
1590,40.79797466,-73.95762234,40B-AM-1019-04,AM,2018-10-19,Juvenile,Gray,Ground Plane,,0,0,1,0,1,,0,0,0,0,0,1,1,0
1591,40.78891583,-73.95755179,31H-PM-1008-05,PM,2018-10-08,Adult,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,0,1
1592,40.77772299,-73.96765397,16F-AM-1008-02,AM,2018-10-08,Adult,Gray,Ground Plane,near fence,0,0,0,0,1,,0,0,0,0,1,0,0,0
1593,40.77082725,-73.97787308,5B-PM-1013-05,PM,2018-10-13,Adult,Gray,Above Ground,,1,0,1,0,0,,0,0,0,0,0,0,0,1
1594,40.76819165,-73.97546963,4E-AM-1020-02,AM,2018-10-20,Adult,Gray,Above Ground,,0,0,1,0,1,foraging (on the tree itself),0,0,0,0,0,0,1,0
1595,40.78399565,-73.96669451,22C-PM-1006-11,PM,2018-10-06,Juvenile,Gray,Above Ground,,0,0,1,0,0,,1,0,0,0,0,0,0,0
1596,40.76973731,-73.97894014,4B-AM-1010-04,AM,2018-10-10,Adult,Gray,Ground Plane,,0,0,0,1,1,,0,0,0,0,0,1,0,0
1597,40.77057077,-73.97268285,7F-AM-1008-08,AM,2018-10-08,Adult,Gray,Above Ground,,0,0,1,0,0,playing w/ #9,0,0,0,0,0,0,1,0
1598,40.77057903,-73.97826033,5B-PM-1013-06,PM,2018-10-13,Adult,Gray,Above Ground,,1,0,1,0,0,,0,0,0,0,0,0,0,0
1599,40.76666739,-73.97530938,2F-AM-1006-04,AM,2018-10-06,Adult,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,1,0,1,0
1600,40.79878273,-73.95442783,42D-PM-1013-02,PM,2018-10-13,Adult,Cinnamon,Ground Plane,,0,1,0,0,1,"chasing (chased by #1),found a nut,buried it",0,0,0,0,0,0,1,0
1601,40.77081585,-73.97288367,7F-AM-1008-10,AM,2018-10-08,Adult,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,0,0,1,0
1602,40.79869402,-73.95459292,42D-AM-1014-02,AM,2018-10-14,Adult,Gray,Ground Plane,,0,0,0,1,1,,0,0,0,0,0,0,1,0
1603,40.77827665,-73.97346445,14A-PM-1014-05,PM,2018-10-14,Adult,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,0,0,1,0
1604,40.77671628,-73.96903624,14F-PM-1012-09,PM,2018-10-12,Adult,Cinnamon,Ground Plane,,0,0,0,1,1,,0,0,0,0,0,0,1,0
1605,40.79231164,-73.96289328,32B-PM-1010-05,PM,2018-10-10,Adult,Gray,Ground Plane,,1,0,0,0,1,,0,0,0,0,0,0,0,0
1606,40.77107693,-73.97705086,6C-AM-1007-02,AM,2018-10-07,Adult,,Above Ground,,0,0,1,0,0,pulling things off branches,0,0,0,0,0,0,0,0
1607,40.79568534,-73.95454255,39F-PM-1006-04,PM,2018-10-06,Adult,Gray,Above Ground,in tree,0,0,1,0,0,climbing down,0,0,0,0,0,0,0,1
1608,40.77769531,-73.9639025,18I-PM-1007-01,PM,2018-10-07,Adult,Gray,Above Ground,,0,0,1,1,1,hanging upside down,0,0,0,0,0,0,1,0
1609,40.78897861,-73.96070566,30E-AM-1008-03,AM,2018-10-08,Adult,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,1,0
1610,40.78156339,-73.96552385,21E-AM-1017-03,AM,2018-10-17,Adult,Gray,Above Ground,,0,1,0,0,0,,0,0,0,0,0,0,1,0
1611,40.77287769,-73.97460491,8C-AM-1007-01,AM,2018-10-07,Adult,Gray,Ground Plane,"behind fence, safe",1,0,0,0,1,,0,0,0,0,0,0,1,0
1612,40.79725999,-73.95992022,38A-AM-1019-02,AM,2018-10-19,Adult,Gray,Above Ground,,1,1,1,0,0,,0,0,0,0,0,0,1,0
1613,40.76927769,-73.98067183,2A-AM-1010-07,AM,2018-10-10,Adult,Gray,Ground Plane,,0,0,0,1,1,,0,0,0,0,1,0,0,0
1614,40.79575394,-73.95642157,38E-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
1615,40.78103849,-73.9642666,21G-PM-1007-03,PM,2018-10-07,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,1,0,0,1,0
1616,40.76717347,-73.97520295,3F-AM-1006-04,AM,2018-10-06,Adult,Cinnamon,Ground Plane,on a rock,0,0,0,0,1,,0,0,0,0,0,0,0,1
1617,40.76702393,-73.97558368,2F-PM-1014-02,PM,2018-10-14,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
1618,40.77284981,-73.97445553,8D-PM-1007-03,PM,2018-10-07,Adult,Cinnamon,,,0,0,0,0,1,,0,0,0,0,0,0,0,1
1619,40.78220697,-73.96356062,22G-AM-1018-03,AM,2018-10-18,Juvenile,Gray,Ground Plane,,0,0,0,1,0,,0,0,0,0,0,0,0,1
1620,40.77227546,-73.97349693,8E-AM-1013-01,AM,2018-10-13,Adult,Gray,Ground Plane,,0,0,0,1,0,,0,0,0,0,0,0,0,1
1621,40.79451502,-73.96150901,35A-PM-1013-09,PM,2018-10-13,,Gray,Ground Plane,,0,0,0,1,1,,0,0,0,0,0,0,0,1
1622,40.77329491,-73.97701191,8A-AM-1013-04,AM,2018-10-13,Juvenile,,Above Ground,fence,1,1,0,1,1,playing tag together,0,0,0,0,0,1,0,0
1623,40.77256602,-73.973706,8D-AM-1007-05,AM,2018-10-07,Adult,Gray,Above Ground,,0,0,0,1,0,,0,0,0,0,0,0,0,0
1624,40.76491067,-73.9736873,1I-PM-1012-02,PM,2018-10-12,Juvenile,Gray,Above Ground,tree,0,0,1,0,0,,1,0,0,0,0,0,0,1
1625,40.79471791,-73.96175191,35A-PM-1013-04,PM,2018-10-13,Adult,Gray,Ground Plane,In the weeds by the pool,0,0,0,0,1,,0,0,0,0,0,0,0,1
1626,40.7841157,-73.95943918,26I-PM-1010-03,PM,2018-10-10,Adult,Gray,Above Ground,tree,0,0,1,1,1,,0,0,0,0,1,0,1,0
1627,40.76971786,-73.97136652,7H-AM-1006-01,AM,2018-10-06,Adult,Gray,Ground Plane,,1,0,0,0,0,nut in mouth,0,0,0,0,0,0,1,0
1628,40.77150818,-73.9759428,7C-PM-1020-06,PM,2018-10-20,Adult,Gray,Ground Plane,,0,1,0,0,0,,0,1,0,0,0,0,0,0
1629,40.77925295,-73.97100255,16C-AM-1014-01,AM,2018-10-14,Juvenile,Gray,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,1,0
1630,40.79236383,-73.95271967,36I-PM-1007-11,PM,2018-10-07,Juvenile,Cinnamon,Above Ground,,0,0,1,0,0,,0,0,0,0,0,0,0,1
1631,40.796187,-73.95923927,37B-AM-1018-02,AM,2018-10-18,Adult,Gray,Ground Plane,,0,0,0,1,0,,0,0,0,0,0,0,0,1
1632,40.77285282,-73.97470601,8C-AM-1007-02,AM,2018-10-07,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,0,0
1633,40.76563574,-73.97264598,2I-AM-1006-02,AM,2018-10-06,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
1634,40.7980336,-73.95607317,41D-PM-1014-02,PM,2018-10-14,Adult,Gray,Ground Plane,,1,0,0,0,0,,0,0,0,0,0,0,0,1
1635,40.76955117,-73.97014086,7I-PM-1013-04,PM,2018-10-13,Adult,Cinnamon,Ground Plane,Grass,1,0,0,1,0,,0,0,0,1,0,0,0,0
1636,40.7722063,-73.96995132,10G-PM-1017-05,PM,2018-10-17,Juvenile,Gray,Ground Plane,,0,0,0,1,1,,0,0,0,0,0,0,1,0
1637,40.77285674,-73.97706283,7B-AM-1008-06,AM,2018-10-08,Adult,Gray,Ground Plane,,0,0,0,0,1,,0,0,0,0,0,0,1,0
1638,40.77830697,-73.97368006,14A-PM-1014-04,PM,2018-10-14,Adult,Gray,Ground Plane,,0,1,0,0,0,chasing (#3),0,0,0,0,1,0,1,0
1639,40.79048074,-73.95646322,33G-AM-1013-01,AM,2018-10-13,Adult,Cinnamon,Above Ground,shelter in hole in tree,0,0,1,0,0,,0,0,0,0,0,0,1,1
1640,40.78174341,-73.96531353,21E-PM-1012-01,PM,2018-10-12,Adult,Gray,Above Ground,in tree,0,0,1,0,0,,0,0,0,0,0,0,0,0
